Brand Names,Yarn Names,Weight,Texture,Fiber,Needles,Gauge,Balls
Cascade Yarns,220 Superwash Grande,Bulky / Chunky,Plied (3 or more plies),Superwash Wool (100%),6mm(10 US)(4 UK)8mm(11 US)(0 UK),"12-15 sts / 10 cm (4"")",200g; 201m (220 yds)
Cascade Yarns,Aegean Tweed,Sport / Fine,Nubby / Tweedy,Wool (100%),3.75mm(5 US)(9 UK),"24 sts / 10 cm (4"")",100g; 300m (328 yds)
Cascade Yarns,Alpaca Lace,Lace,2 ply,Alpaca (100%),2.75mm(2 US)(12 UK),(Varies),50g; 400m (437 yds)
Cascade Yarns,Anchor Bay,DK / Light,S on S plied,"Cotton (50%),Superwash Wool (50%)",4mm(6 US)(8 UK)4.5mm(7 US)(7 UK),"20-22 sts / 10 cm (4"")",100g; 240m (262 yds)
Cascade Yarns,Anthem,Aran / Medium,Plied (3 or more plies),Acrylic (100%),5mm(8 US)(6 UK),"18 sts / 10 cm (4"")",100g; 170m (186 yds)
Cascade Yarns,Anthem Chunky,Bulky / Chunky,Plied (3 or more plies),Acrylic (100%),5mm(8 US)(6 UK),"14 sts / 10 cm (4"")",200g; 200m (219 yds)
Cascade Yarns,Anthem DK,DK / Light,Plied (3 or more plies),Acrylic (100%),3.75mm(5 US)(9 UK)4mm(6 US)(8 UK),"22 sts / 10 cm (4"")",100g; 227m (248 yds)
Cascade Yarns,Anthem Rondo,Aran / Medium,Plied (3 or more plies),Acrylic (100%),5mm(8 US)(6 UK),"18 sts / 10 cm (4"")",200g; 340m (372 yds)
Cascade Yarns,BFL,DK / Light,Plied (3 or more plies),Blue Faced Leicester Wool (100%),3.75mm(5 US)(9 UK)4mm(6 US)(8 UK),"22-24 sts / 10 cm (4"")",100g; 240m (262 yds)
Cascade Yarns,Baby Alpaca Chunky,Bulky / Chunky,2 ply,Baby Alpaca (100%),6mm(10 US)(4 UK),"14 sts / 10 cm (4"")",100g; 99m (108 yds)
Cascade Yarns,Big Wheel,Super Bulky / Super Chunky,Plied (3 or more plies),Acrylic (100%),8mm(11 US)(0 UK)9mm(13 US)(00 UK),"10-12 sts / 10 cm (4"")",200g; 186m (203 yds)
Cascade Yarns,Cantata,Aran / Medium,Blown / Fiber-filled net,"Cotton (70%),Merino Superwash Wool (30%)",5.5mm(9 US)(5 UK),"18 sts / 10 cm (4"")",100g; 200m (219 yds)
Cascade Yarns,Cartwheel,Bulky / Chunky,Plied (3 or more plies),Acrylic (100%),6mm(10 US)(4 UK),"14 sts / 10 cm (4"")",200g; 300m (328 yds)
Cascade Yarns,Cascade 128 Superwash,Bulky / Chunky,2 ply,Merino Superwash Wool (100%),6mm(10 US)(4 UK),"14 sts / 10 cm (4"")",100g; 117m (128 yds)
Cascade Yarns,Cascade 220,Worsted / Medium,Plied (3 or more plies),Highland Wool (100%),4.5mm(7 US)(7 UK)5mm(8 US)(6 UK),"18-20 sts / 10 cm (4"")",100g; 200m (219 yds)
Cascade Yarns,Cascade 220 Fingering,Fingering / 4-ply / Super Fine,2 ply,Highland Wool (100%),2.25mm(1 US)(13 UK)3.25mm(3 US)(10 UK),"28-32 sts / 10 cm (4"")",50g; 250m (273 yds)
Cascade Yarns,Cascade 220 Grande,Bulky / Chunky,Plied (3 or more plies),Highland Wool (100%),6mm(10 US)(4 UK)8mm(11 US)(0 UK),"12-15 sts / 10 cm (4"")",200g; 201m (220 yds)
Cascade Yarns,Cascade 220 Merino,Worsted / Medium,Plied (3 or more plies),Merino Wool (100%),4.5mm(7 US)(7 UK),"18-20 sts / 10 cm (4"")",100g; 201m (220 yds)
Cascade Yarns,Cascade 220 Sport,Sport / Fine,2 ply,Highland Wool (100%),3.75mm(5 US)(9 UK)4mm(6 US)(8 UK),"22-24 sts / 10 cm (4"")",50g; 150m (164 yds)
Cascade Yarns,Cascade 220 Superwash,Worsted / Medium,Plied (3 or more plies),Superwash Wool (100%),4mm(6 US)(8 UK)4.5mm(7 US)(7 UK),"20-22 sts / 10 cm (4"")",100g; 200m (219 yds)
Cascade Yarns,Cascade 220 Superwash Aran,Aran / Medium,Plied (3 or more plies),Merino Superwash Wool (100%),5mm(8 US)(6 UK)5.5mm(9 US)(5 UK),"16-18 sts / 10 cm (4"")",100g; 137m (150 yds)
Cascade Yarns,Cascade 220 Superwash Merino,Worsted / Medium,Plied (3 or more plies),Merino Superwash Wool (100%),4.5mm(7 US)(7 UK),"20 sts / 10 cm (4"")",100g; 200m (219 yds)
Cascade Yarns,Cascade 220 Superwash Sport,Sport / Fine,Plied (3 or more plies),Merino Superwash Wool (100%),3.75mm(5 US)(9 UK)4mm(6 US)(8 UK),"22-24 sts / 10 cm (4"")",50g; 125m (137 yds)
Cascade Yarns,Cherub Aran,Aran / Medium,Plied (3 or more plies),"Nylon (55%),Acrylic (45%)",4.5mm(7 US)(7 UK)5mm(8 US)(6 UK),"18-20 sts / 10 cm (4"")",100g; 219m (240 yds)
Cascade Yarns,Cherub Baby,Sport / Fine,Plied (3 or more plies),"Nylon (55%),Acrylic (45%)",3.25mm(3 US)(10 UK)3.5mm(4 US)( UK),"24-28 sts / 10 cm (4"")",50g; 210m (230 yds)
Cascade Yarns,Cherub Bulky,Super Bulky / Super Chunky,Plied (3 or more plies),"Nylon (55%),Acrylic (45%)",9mm(13 US)(00 UK),"10 sts / 10 cm (4"")",200g; 120m (131 yds)
Cascade Yarns,Cherub Chunky,Bulky / Chunky,Plied (3 or more plies),"Nylon (55%),Acrylic (45%)",6mm(10 US)(4 UK)8mm(11 US)(0 UK),"12-14 sts / 10 cm (4"")",100g; 125m (137 yds)
Cascade Yarns,Cherub DK,DK / Light,Plied (3 or more plies),"Nylon (55%),Acrylic (45%)",3.5mm(4 US)( UK)3.75mm(5 US)(9 UK),"22-24 sts / 10 cm (4"")",50g; 165m (180 yds)
Cascade Yarns,Cherub Sock,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Nylon (55%),Acrylic (45%)",3.25mm(3 US)(10 UK)3.5mm(4 US)( UK),"28 sts / 10 cm (4"")",100g; 420m (459 yds)
Cascade Yarns,Cotton Puff,Super Bulky / Super Chunky,Filled tube,"Cotton (63%),Nylon (37%)",12mm(17 US)( UK)16mm(19 US)( UK),"8-9 sts / 10 cm (4"")",200g; 100m (109 yds)
Cascade Yarns,Cotton Sox,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Cotton (89%),Nylon (11%)",2.25mm(1 US)(13 UK)3.25mm(3 US)(10 UK),"28 sts / 10 cm (4"")",100g; 396m (433 yds)
Cascade Yarns,Eco Alpaca,Worsted / Medium,Plied with a soft haze,Alpaca (100%),4.5mm(7 US)(7 UK),"20 sts / 10 cm (4"")",100g; 200m (219 yds)
Cascade Yarns,Eco Duo,Aran / Medium,Single ply,"Baby Alpaca (70%),Merino Wool (30%)",5mm(8 US)(6 UK),"18 sts / 10 cm (4"")",100g; 180m (197 yds)
Cascade Yarns,Eco Highland Duo,Aran / Medium,Single ply,"Baby Alpaca (70%),Merino Wool (30%)",5mm(8 US)(6 UK),"18 sts / 10 cm (4"")",100g; 180m (197 yds)
Cascade Yarns,Eco Merino DK,DK / Light,Plied (woolen-spun),Merino Wool (100%),4mm(6 US)(8 UK),"22 sts / 10 cm (4"")",100g; 232m (254 yds)
Cascade Yarns,Eco Plus,Bulky / Chunky,2 ply,Highland Wool (100%),6mm(10 US)(4 UK),"14-16 sts / 10 cm (4"")",250g; 437m (478 yds)
Cascade Yarns,Eco Plus Hemp,DK / Light,Plied with a fibrous haze,"Highland Wool (80%),Hemp (20%)",3.75mm(5 US)(9 UK)4mm(6 US)(8 UK),"22-24 sts / 10 cm (4"")",100g; 300m (328 yds)
Cascade Yarns,Eco Plus Merino,Bulky / Chunky,2 ply,Merino Wool (100%),5.5mm(9 US)(5 UK)6mm(10 US)(4 UK),"14-16 sts / 10 cm (4"")",250g; 437m (478 yds)
Cascade Yarns,Ecological Wool,Bulky / Chunky,2 ply,Highland Wool (100%),5.5mm(9 US)(5 UK)6mm(10 US)(4 UK),"14-16 sts / 10 cm (4"")",250g; 437m (478 yds)
Cascade Yarns,Elysian,Worsted / Medium,S on S plied,"Merino Superwash Wool (60%),Acrylic (40%)",4.5mm(7 US)(7 UK),"20 sts / 10 cm (4"")",100g; 200m (219 yds)
Cascade Yarns,Elysian 6,Heavy Worsted,S on S plied,"Merino Superwash Wool (60%),Acrylic (40%)",5.5mm(9 US)(5 UK),"16 sts / 10 cm (4"")",100g; 133m (145 yds)
Cascade Yarns,Fixation,DK / Light,Plied (3 or more plies),"Cotton (98%),Elastic (2%)",3.75mm(5 US)(9 UK)5.5mm(9 US)(5 UK),"22 sts / 10 cm (4"")",50g; 91m (100 yds)
Cascade Yarns,Friday Harbor,Worsted / Medium,Nubby / Tweedy,"Merino Wool (80%),Silk (20%)",4.5mm(7 US)(7 UK),"20 sts / 10 cm (4"")",100g; 200m (219 yds)
Cascade Yarns,Hampton,DK / Light,Plied (3 or more plies),"Cotton (70%),Linen (30%)",3.75mm(5 US)(9 UK)4mm(6 US)(8 UK),"22-24 sts / 10 cm (4"")",100g; 250m (273 yds)
Cascade Yarns,Heritage,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Merino Superwash Wool (75%),Nylon (25%)",2.25mm(1 US)(13 UK)3.25mm(3 US)(10 UK),"28-32 sts / 10 cm (4"")",100g; 400m (437 yds)
Cascade Yarns,Heritage 6,Sport / Fine,Plied (3 or more plies),"Merino Superwash Wool (75%),Nylon (25%)",3.25mm(3 US)(10 UK)3.75mm(5 US)(9 UK),"24-28 sts / 10 cm (4"")",100g; 267m (292 yds)
Cascade Yarns,Heritage 6 Handpaints,Sport / Fine,Plied (3 or more plies),"Merino Superwash Wool (75%),Nylon (25%)",3.25mm(3 US)(10 UK)3.75mm(5 US)(9 UK),"24-28 sts / 10 cm (4"")",100g; 267m (292 yds)
Cascade Yarns,Heritage Silk,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Merino Superwash Wool (85%),Mulberry Silk (15%)",2.75mm(2 US)(12 UK)3.25mm(3 US)(10 UK),"28-32 sts / 10 cm (4"")",100g; 400m (437 yds)
Cascade Yarns,Lana Grande,Super Bulky / Super Chunky,Plied (3 or more plies),Highland Wool (100%),9mm(13 US)(00 UK)12mm(17 US)( UK),"8-10 sts / 10 cm (4"")",100g; 80m (87 yds)
Cascade Yarns,Llama Lace,Light Fingering,2 ply,Llama (100%),2.25mm(1 US)(13 UK)3.25mm(3 US)(10 UK),(Unknown),100g; 550m (601 yds)
Cascade Yarns,Llamerino Chunky,Bulky / Chunky,Plied (3 or more plies),"Llama (50%),Merino Wool (50%)",6mm(10 US)(4 UK),"14 sts / 10 cm (4"")",200g; 200m (219 yds)
Cascade Yarns,Magnum,Jumbo / Without needles,Single ply,Highland Wool (100%),10mm(15 US)(000 UK)12mm(17 US)( UK),"6 sts / 10 cm (4"")",250g; 112m (122 yds)
Cascade Yarns,Nifty Cotton,Aran / Medium,Plied (3 or more plies),Cotton (100%),4.5mm(7 US)(7 UK),"18 sts / 10 cm (4"")",100g; 169m (185 yds)
Cascade Yarns,Noble Cotton,DK / Light,Plied (3 or more plies),Mercerized Cotton (100%),3.75mm(5 US)(9 UK)4mm(6 US)(8 UK),"22-24 sts / 10 cm (4"")",100g; 200m (219 yds)
Cascade Yarns,Pacific,Worsted / Medium,Plied (3 or more plies),"Acrylic (60%),Merino Superwash Wool (40%)",4.5mm(7 US)(7 UK)5mm(8 US)(6 UK),"18-20 sts / 10 cm (4"")",100g; 195m (213 yds)
Cascade Yarns,Pacific Bulky,Super Bulky / Super Chunky,Plied (3 or more plies),"Acrylic (60%),Merino Superwash Wool (40%)",9mm(13 US)(00 UK)10mm(15 US)(000 UK),"8-10 sts / 10 cm (4"")",200g; 118m (129 yds)
Cascade Yarns,Pacific Chunky,Bulky / Chunky,Plied (3 or more plies),"Acrylic (60%),Merino Superwash Wool (40%)",6mm(10 US)(4 UK)8mm(11 US)(0 UK),"12-14 sts / 10 cm (4"")",100g; 110m (120 yds)
Cascade Yarns,Pacific Sport,DK / Light,Plied (3 or more plies),"Acrylic (60%),Merino Superwash Wool (40%)",3.75mm(5 US)(9 UK)4mm(6 US)(8 UK),"22-24 sts / 10 cm (4"")",100g; 250m (273 yds)
Cascade Yarns,Pandamonium,DK / Light,Plied (3 or more plies),"Cotton (55%),Bamboo Viscose (45%)",4mm(6 US)(8 UK),"22 sts / 10 cm (4"")",100g; 250m (273 yds)
Cascade Yarns,Pure Alpaca,Worsted / Medium,Plied with a soft haze,Alpaca (100%),4.5mm(7 US)(7 UK),"20-22 sts / 10 cm (4"")",100g; 201m (220 yds)
Cascade Yarns,ReFine,Fingering / 4-ply / Super Fine,Plied (woolen-spun),"Merino Superwash Wool (75%),Nylon (20%),Viscose (5%)",2.25mm(1 US)(13 UK)3.25mm(3 US)(10 UK),"28-32 sts / 10 cm (4"")",100g; 460m (503 yds)
Cascade Yarns,ReSolve,DK / Light,Plied (3 or more plies),"Nylon (68%),Alpaca (32%)",4mm(6 US)(8 UK),"22 sts / 10 cm (4"")",100g; 225m (246 yds)
Cascade Yarns,ReVive,Aran / Medium,Plied (3 or more plies),Wool (100%),5mm(8 US)(6 UK),"18 sts / 10 cm (4"")",100g; 180m (197 yds)
Cascade Yarns,Sarasota Chunky,Bulky / Chunky,S on S plied,"Cotton (60%),Acrylic (40%)",5.5mm(9 US)(5 UK)6mm(10 US)(4 UK),"14-16 sts / 10 cm (4"")",200g; 280m (306 yds)
Cascade Yarns,Sarasota DK,DK / Light,S on S plied,"Cotton (60%),Acrylic (40%)",3.75mm(5 US)(9 UK),"22 sts / 10 cm (4"")",100g; 287m (314 yds)
Cascade Yarns,Sarasota Worsted,Aran / Medium,Plied (3 or more plies),"Cotton (60%),Acrylic (40%)",5mm(8 US)(6 UK),"18 sts / 10 cm (4"")",100g; 190m (208 yds)
Cascade Yarns,Sorata,Fingering / 4-ply / Super Fine,Plied with a soft haze,"Llama (70%),Silk (30%)",2.25mm(1 US)(13 UK)3.25mm(3 US)(10 UK),"28 sts / 10 cm (4"") and 32 rows",100g; 400m (437 yds)
Cascade Yarns,Spuntaneous,Super Bulky / Super Chunky,Single ply,Merino Wool (100%),10mm(15 US)(000 UK)12mm(17 US)( UK),"6-8 sts / 10 cm (4"")",200g; 100m (109 yds)
Cascade Yarns,Spuntaneous Worsted,Heavy Worsted,Single ply,Merino Wool (100%),5mm(8 US)(6 UK)5.5mm(9 US)(5 UK),"16-18 sts / 10 cm (4"")",100g; 190m (208 yds)
Cascade Yarns,Ultra Pima,DK / Light,Plied (3 or more plies),Mercerized Cotton (100%),3.75mm(5 US)(9 UK)4mm(6 US)(8 UK),"22-24 sts / 10 cm (4"")",100g; 200m (219 yds)
Cascade Yarns,Ultra Pima Fine,Sport / Fine,Plied (3 or more plies),Mercerized Cotton (100%),3.25mm(3 US)(10 UK)3.5mm(4 US)( UK),"24-26 sts / 10 cm (4"")",50g; 124m (136 yds)
Cascade Yarns,Whirligig,DK / Light,Plied (3 or more plies),"Merino Superwash Wool (60%),Acrylic (20%),Nylon (20%)",3.75mm(5 US)(9 UK)4mm(6 US)(8 UK),"22-24 sts / 10 cm (4"")",200g; 500m (547 yds)
Cascade Yarns,Woolpaka,Worsted / Medium,Plied with a soft haze,"Highland Wool (60%),Superfine Alpaca (40%)",4.5mm(7 US)(7 UK)5mm(8 US)(6 UK),"18-20 sts / 10 cm (4"")",100g; 200m (219 yds)
Drops Design,DROPS Air,Aran / Medium,Blown / Fiber-filled net,"Alpaca (70%),Nylon (23%),Wool (7%)",5mm(8 US)(6 UK),"17 sts / 10 cm (4"") and 22 rows",50g; 150m (164 yds)
Drops Design,DROPS Alaska,Aran / Medium,Plied (3 or more plies),Wool (100%),4.5mm(7 US)(7 UK)5.5mm(9 US)(5 UK),"17 sts / 10 cm (4"") and 22 rows",50g; 69m (75 yds)
Drops Design,DROPS Alpaca,Sport / Fine,Plied with a soft haze,Alpaca (100%),2.5mm(1.5 US)( UK)3.5mm(4 US)( UK),"23 sts / 10 cm (4"")",50g; 167m (183 yds)
Drops Design,DROPS Alpaca Bouclé,Aran / Medium,Bouclé,"Alpaca (80%),Wool (15%),Nylon (5%)",5mm(8 US)(6 UK),"17 sts / 10 cm (4"") and 22 rows",50g; 140m (153 yds)
Drops Design,DROPS Andes,Super Bulky / Super Chunky,Plied with a soft haze,"Wool (65%),Alpaca (35%)",8mm(11 US)(0 UK)9mm(13 US)(00 UK),"10 sts / 10 cm (4"") and 14 rows",100g; 90m (98 yds)
Drops Design,DROPS Baby Merino,Sport / Fine,S on S plied,Merino Superwash Wool (100%),2.5mm(1.5 US)( UK)3.5mm(4 US)( UK),"24-26 sts / 10 cm (4"") and 32 rows",50g; 175m (191 yds)
Drops Design,DROPS Belle,DK / Light,Loosely plied,"Cotton (53%),Viscose (33%),Linen (14%)",4mm(6 US)(8 UK),"21 sts / 10 cm (4"") and 28 rows",50g; 120m (131 yds)
Drops Design,DROPS Big Merino,Aran / Medium,S on S plied,Merino Superwash Wool (100%),5mm(8 US)(6 UK),"17 sts / 10 cm (4"") and 22 rows",50g; 75m (82 yds)
Drops Design,DROPS Bomull-Lin,Aran / Medium,Crepe / Cable-plied,"Cotton (53%),Linen (47%)",5mm(8 US)(6 UK)5.5mm(9 US)(5 UK),"17 sts / 10 cm (4"") and 22 rows",50g; 85m (93 yds)
Drops Design,DROPS Brushed Alpaca Silk,Lace,Brushed bouclé (fuzzy / fluffy),"Alpaca (77%),Silk (23%)",5mm(8 US)(6 UK),"17 sts / 10 cm (4"") and 24 rows",25g; 140m (153 yds)
Drops Design,DROPS Cotton Light,DK / Light,Loosely plied,"Cotton (50%),Polyester (50%)",4mm(6 US)(8 UK),"21 sts / 10 cm (4"")",50g; 105m (115 yds)
Drops Design,DROPS Cotton Merino,DK / Light,S on S plied,"Merino Superwash Wool (52%),Cotton (48%)",4mm(6 US)(8 UK),"21 sts / 10 cm (4"") and 28 rows",50g; 110m (120 yds)
Drops Design,DROPS Daisy,DK / Light,Plied (3 or more plies),Merino Wool (100%),4mm(6 US)(8 UK),"20-22 sts / 10 cm (4"")",50g; 110m (120 yds)
Drops Design,DROPS Delight,Sport / Fine,Single ply,"Superwash Wool (75%),Nylon (25%)",2.25mm(1 US)(13 UK)2.75mm(2 US)(12 UK),"26 sts / 10 cm (4"")",50g; 175m (191 yds)
Drops Design,DROPS Fabel,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Superwash Wool (75%),Nylon (25%)",2mm(0 US)(14 UK)2.75mm(2 US)(12 UK),"26 sts / 10 cm (4"") and 34 rows",50g; 205m (224 yds)
Drops Design,DROPS Flora,Sport / Fine,Plied with a soft haze,"Wool (65%),Alpaca (35%)",3mm(2.5 US)(11 UK),"24 sts / 10 cm (4"") and 32 rows",50g; 210m (230 yds)
Drops Design,DROPS Glitter,Lace,Metallic chainette,"Cupro (60%),Metallic (40%)",(Varies),(Varies),10.g; 700m (766 yds)
Drops Design,DROPS Karisma,DK / Light,Plied (3 or more plies),Superwash Wool (100%),3.5mm(4 US)( UK)4mm(6 US)(8 UK),"21 sts / 10 cm (4"") and 28 rows",50g; 100m (109 yds)
Drops Design,DROPS Kid-silk,Lace,Brushed bouclé (fuzzy / fluffy),"Mohair (75%),Silk (25%)",3.5mm(4 US)( UK),(Varies),25g; 200m (219 yds)
Drops Design,DROPS Lima,DK / Light,Plied with a soft haze,"Wool (65%),Alpaca (35%)",4mm(6 US)(8 UK)5mm(8 US)(6 UK),"21 sts / 10 cm (4"") and 28 rows",50g; 100m (109 yds)
Drops Design,DROPS Loves You 7,DK / Light,Plied (3 or more plies),Cotton (100%),3.5mm(4 US)( UK),"23 sts / 10 cm (4"")",50g; 170m (186 yds)
Drops Design,DROPS Loves You 8,Aran / Medium,Loosely plied,Cotton (100%),5mm(8 US)(6 UK),"17 sts / 10 cm (4"") and 22 rows",50g; 85m (93 yds)
Drops Design,DROPS Loves You 9,Sport / Fine,Plied (3 or more plies),Cotton (100%),3mm(2.5 US)(11 UK),"24 sts / 10 cm (4"") and 32 rows",50g; 125m (137 yds)
Drops Design,DROPS Melody,Bulky / Chunky,Fuzzy / Fluffy,"Superfine Alpaca (71%),Wool (25%),Nylon (4%)",7mm( US)(2 UK),"14 sts / 10 cm (4"") and 19 rows",50g; 140m (153 yds)
Drops Design,DROPS Merino Extra Fine,DK / Light,S on S plied,Merino Superwash Wool (100%),3.5mm(4 US)( UK)4mm(6 US)(8 UK),"21 sts / 10 cm (4"") and 28 rows",50g; 105m (115 yds)
Drops Design,DROPS Muskat,DK / Light,Loosely plied,Mercerized Cotton (100%),3.5mm(4 US)( UK)4.5mm(7 US)(7 UK),"21 sts / 10 cm (4"") and 28 rows",50g; 100m (109 yds)
Drops Design,DROPS Nepal,Aran / Medium,Plied (3 or more plies),"Wool (65%),Alpaca (35%)",5mm(8 US)(6 UK),"17 sts / 10 cm (4"")",50g; 75m (82 yds)
Drops Design,DROPS Nord,Sport / Fine,Plied (3 or more plies),"Alpaca (45%),Nylon (30%),Wool (25%)",3mm(2.5 US)(11 UK),"24 sts / 10 cm (4"") and 32 rows",50g; 170m (186 yds)
Drops Design,DROPS Paris,Aran / Medium,Loosely plied,Cotton (100%),4.5mm(7 US)(7 UK)5.5mm(9 US)(5 UK),"17 sts / 10 cm (4"") and 22 rows",50g; 75m (82 yds)
Drops Design,DROPS Paris Recycled Denim,Aran / Medium,Loosely plied,Cotton (100%),5mm(8 US)(6 UK),"17 sts / 10 cm (4"") and 22 rows",50g; 75m (82 yds)
Drops Design,DROPS Polaris,Super Bulky / Super Chunky,Single ply,Wool (100%),12mm(17 US)( UK),"8 sts / 10 cm (4"") and 10 rows",100g; 36m (39 yds)
Drops Design,DROPS Puna,DK / Light,Plied with a soft haze,Alpaca (100%),4mm(6 US)(8 UK),"20-22 sts / 10 cm (4"")",50g; 110m (120 yds)
Drops Design,DROPS Safran,Sport / Fine,S on S plied,Cotton (100%),3mm(2.5 US)(11 UK),"24 sts / 10 cm (4"") and 32 rows",50g; 161m (176 yds)
Drops Design,DROPS Sky,DK / Light,Chained,"Alpaca (74%),Nylon (18%),Wool (8%)",4mm(6 US)(8 UK),"21 sts / 10 cm (4"") and 28 rows",50g; 190m (208 yds)
Drops Design,DROPS Snow,Super Bulky / Super Chunky,Single ply,Wool (100%),8mm(11 US)(0 UK),"10 sts / 10 cm (4"") and 14 rows",50g; 50m (55 yds)
Drops Design,DROPS Soft Tweed,DK / Light,Nubby / Tweedy,"Wool (50%),Alpaca (25%),Viscose (25%)",4mm(6 US)(8 UK),"21 sts / 10 cm (4"") and 28 rows",50g; 130m (142 yds)
Drops Design,DROPS Wish,Super Bulky / Super Chunky,Blown / Fiber-filled net,"Alpaca (50%),Cotton (33%),Wool (17%)",9mm(13 US)(00 UK),"10 sts / 10 cm (4"") and 14 rows",50g; 70m (77 yds)
Debbie Bliss,Angel,Lace,Brushed bouclé (fuzzy / fluffy),"Mohair (76%),Silk (24%)",3.25mm(3 US)(10 UK)5mm(8 US)(6 UK),(Varies),25g; 200m (219 yds)
Debbie Bliss,Aymara,DK / Light,Plied with a soft haze,Alpaca (100%),3.75mm(5 US)(9 UK),"22 sts / 10 cm (4"") and 28 rows",50g; 100m (109 yds)
Debbie Bliss,Baby Cashmerino,Sport / Fine,S on S plied,"Merino Superwash Wool (55%),Microfiber (33%),Cashmere (12%)",3.25mm(3 US)(10 UK),"25 sts / 10 cm (4"")",50g; 125m (137 yds)
Debbie Bliss,British Wool Aran,Aran / Medium,Plied (3 or more plies),"Blue Faced Leicester Wool (50%),Masham Wool (50%)",5mm(8 US)(6 UK),"18 sts / 10 cm (4"") and 24 rows",50g; 110m (120 yds)
Debbie Bliss,Cashmerino Aran,Aran / Medium,Plied (3 or more plies),"Merino Superwash Wool (55%),Microfiber (33%),Cashmere (12%)",5mm(8 US)(6 UK),"18 sts / 10 cm (4"")",50g; 90m (98 yds)
Debbie Bliss,Cashmerino Chunky,Bulky / Chunky,Plied (3 or more plies),"Merino Superwash Wool (55%),Microfiber (33%),Cashmere (12%)",6mm(10 US)(4 UK),"15 sts / 10 cm (4"")",50g; 65m (71 yds)
Debbie Bliss,Cashmerino DK,DK / Light,Plied (3 or more plies),"Merino Superwash Wool (55%),Microfiber (33%),Cashmere (12%)",4mm(6 US)(8 UK),"22 sts / 10 cm (4"")",50g; 110m (120 yds)
Debbie Bliss,Cotton DK,DK / Light,Plied with a tight twist,Cotton (100%),4mm(6 US)(8 UK),"20 sts / 10 cm (4"")",50g; 84m (92 yds)
Debbie Bliss,Cotton Denim DK,DK / Light,S on S plied,Cotton (100%),4mm(6 US)(8 UK),"22 sts / 10 cm (4"") and 28 rows",100g; 200m (219 yds)
Debbie Bliss,Donegal Luxury Tweed Aran,Aran / Medium,Nubby / Tweedy,Wool (100%),5mm(8 US)(6 UK),"18 sts / 10 cm (4"") and 24 rows",50g; 88m (96 yds)
Debbie Bliss,Dulcie,Bulky / Chunky,Fleecey chain,"Acrylic (47%),Cotton (47%),Nylon (6%)",7mm( US)(2 UK),"14 sts / 10 cm (4"") and 22 rows",50g; 75m (82 yds)
Debbie Bliss,Eco Baby,Sport / Fine,S on S plied,Organic Cotton (100%),3.25mm(3 US)(10 UK),"25 sts / 10 cm (4"")",50g; 125m (137 yds)
Debbie Bliss,Eco Baby Wool,Sport / Fine,Plied (3 or more plies),Superwash Wool (100%),3.25mm(3 US)(10 UK),"24-27 sts / 10 cm (4"")",50g; 124m (136 yds)
Debbie Bliss,Fine Donegal,Fingering / 4-ply / Super Fine,Nubby / Tweedy,"Wool (95%),Cashmere (5%)",3.25mm(3 US)(10 UK),"26 sts / 10 cm (4"") and 38 rows",(Varies)
Debbie Bliss,Merion,Super Bulky / Super Chunky,Single ply,"Acrylic (50%),Merino Wool (50%)",8mm(11 US)(0 UK),"12 sts / 10 cm (4"") and 17 rows",100g; 100m (109 yds)
Debbie Bliss,Nell,Bulky / Chunky,Fuzzy / Fluffy,"Mohair (78%),Merino Wool (13%),Nylon (9%)",6mm(10 US)(4 UK),"14 sts / 10 cm (4"") and 20 rows",50g; 100m (109 yds)
Debbie Bliss,Paloma,Super Bulky / Super Chunky,Chained,"Baby Alpaca (60%),Merino Wool (40%)",10mm(15 US)(000 UK),"12 sts / 10 cm (4"") and 18 rows",50g; 65m (71 yds)
Debbie Bliss,Piper,DK / Light,Crepe / Cable-plied,"Cotton (50%),Viscose (50%)",4mm(6 US)(8 UK),"22 sts / 10 cm (4"") and 30 rows",100g; 200m (219 yds)
Debbie Bliss,Rialto 4-ply,Fingering / 4-ply / Super Fine,S on S plied,Merino Superwash Wool (100%),3.25mm(3 US)(10 UK),"28 sts / 10 cm (4"")",50g; 181m (198 yds)
Debbie Bliss,Rialto Aran,Aran / Medium,S on S plied,Merino Superwash Wool (100%),5mm(8 US)(6 UK),"18 sts / 10 cm (4"") and 24 rows",50g; 78m (85 yds)
Debbie Bliss,Rialto DK,DK / Light,S on S plied,Merino Superwash Wool (100%),3.75mm(5 US)(9 UK)4mm(6 US)(8 UK),"20-22 sts / 10 cm (4"")",50g; 105m (115 yds)
Debbie Bliss,Super Chunky Merino,Super Bulky / Super Chunky,Plied (3 or more plies),Merino Superwash Wool (100%),9mm(13 US)(00 UK),"11 sts / 10 cm (4"") and 15 rows",100g; 80m (87 yds)
Hobby Lobby,Crafter's Secret Cotton,Worsted / Medium,Plied (3 or more plies),Cotton (100%),4.5mm(7 US)(7 UK),"20 sts / 10 cm (4"") and 26 rows",(Varies)
