brand_name,yarn_name,texture,weight,fiber_type_1,fiber_type_2,fiber_type_3,fiber_type_4,fiber_type_5,fiber_qty_1,fiber_qty_2,fiber_qty_3,fiber_qty_4,fiber_qty_5,needles,gauge_sts,gauge_rows,ball_weight_g,ball_size_m
Cascade Yarns,Cascade 220 Superwash Aran,Plied (3 or more plies),Aran,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,5mm,18 sts,NaN,100, 137
Cascade Yarns,Cascade 220 Superwash Merino,Plied (3 or more plies),Worsted,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4.5mm,20 sts,NaN,100, 200
Cascade Yarns,Cascade 220 Superwash Sport,Plied (3 or more plies),Sport,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.75mm,24 sts,NaN,50, 125
Cascade Yarns,Cherub Aran,Plied (3 or more plies),Aran,Nylon,Acrylic,NaN,NaN,NaN,55,45,NaN,NaN,NaN,4.5mm,20 sts,NaN,100, 219
Cascade Yarns,Cherub Baby,Plied (3 or more plies),Sport,Nylon,Acrylic,NaN,NaN,NaN,55,45,NaN,NaN,NaN,3.25mm,28 sts,NaN,50, 210
Cascade Yarns,Cherub Bulky,Plied (3 or more plies),Super Bulky,Nylon,Acrylic,NaN,NaN,NaN,55,45,NaN,NaN,NaN,9mm,10 sts,NaN,200, 120
Cascade Yarns,Cherub Chunky,Plied (3 or more plies),Bulky,Nylon,Acrylic,NaN,NaN,NaN,55,45,NaN,NaN,NaN,6mm,14 sts,NaN,100, 125
Cascade Yarns,Cherub DK,Plied (3 or more plies),DK,Nylon,Acrylic,NaN,NaN,NaN,55,45,NaN,NaN,NaN,3.5mm,24 sts,NaN,50, 165
Cascade Yarns,Cherub Sock,Plied (3 or more plies),Fingering,Nylon,Acrylic,NaN,NaN,NaN,55,45,NaN,NaN,NaN,3.25mm,28 sts,NaN,100, 420
Cascade Yarns,Cotton Puff,Filled tube,Super Bulky,Cotton,Nylon,NaN,NaN,NaN,63,37,NaN,NaN,NaN,12mm,9 sts,NaN,200, 100
Cascade Yarns,Cotton Sox,Plied (3 or more plies),Fingering,Cotton,Nylon,NaN,NaN,NaN,89,11,NaN,NaN,NaN,2.25mm,28 sts,NaN,100, 396
Cascade Yarns,Eco Alpaca,Plied with a soft haze,Worsted,Alpaca,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4.5mm,20 sts,NaN,100, 200
Cascade Yarns,Eco Duo,Single ply,Aran,Baby,Merino,NaN,NaN,NaN,70,30,NaN,NaN,NaN,5mm,18 sts,NaN,100, 180
Cascade Yarns,Eco Highland Duo,Single ply,Aran,Baby,Merino,NaN,NaN,NaN,70,30,NaN,NaN,NaN,5mm,18 sts,NaN,100, 180
Cascade Yarns,Eco Merino DK,Plied (woolen-spun),DK,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,22 sts,NaN,100, 232
Cascade Yarns,Eco Plus,2 ply,Bulky,Highland,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,6mm,16 sts,NaN,250, 437
Cascade Yarns,Eco Plus Hemp,Plied with a fibrous haze,DK,Highland,Hemp,NaN,NaN,NaN,80,20,NaN,NaN,NaN,3.75mm,24 sts,NaN,100, 300
Cascade Yarns,Eco Plus Merino,2 ply,Bulky,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,5.5mm,16 sts,NaN,250, 437
Cascade Yarns,Ecological Wool,2 ply,Bulky,Highland,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,5.5mm,16 sts,NaN,250, 437
Cascade Yarns,Elysian,S on S plied,Worsted,Merino,Acrylic,NaN,NaN,NaN,60,40,NaN,NaN,NaN,4.5mm,20 sts,NaN,100, 200
Cascade Yarns,Elysian 6,S on S plied,Aran,Merino,Acrylic,NaN,NaN,NaN,60,40,NaN,NaN,NaN,5.5mm,16 sts,NaN,100, 133
Cascade Yarns,Fixation,Plied (3 or more plies),DK,Cotton,Elastic,NaN,NaN,NaN,98,2,NaN,NaN,NaN,3.75mm,22 sts,NaN,50, 91
Cascade Yarns,Friday Harbor,Nubby / Tweedy,Worsted,Merino,Silk,NaN,NaN,NaN,80,20,NaN,NaN,NaN,4.5mm,20 sts,NaN,100, 200
Cascade Yarns,Hampton,Plied (3 or more plies),DK,Cotton,Linen,NaN,NaN,NaN,70,30,NaN,NaN,NaN,3.75mm,24 sts,NaN,100, 250
Cascade Yarns,Heritage,Plied (3 or more plies),Fingering,Merino,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,2.25mm,32 sts,NaN,100, 400
Cascade Yarns,Heritage 6,Plied (3 or more plies),Sport,Merino,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,3.25mm,28 sts,NaN,100, 267
Cascade Yarns,Heritage 6 Handpaints,Plied (3 or more plies),Sport,Merino,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,3.25mm,28 sts,NaN,100, 267
Cascade Yarns,Heritage Silk,Plied (3 or more plies),Fingering,Merino,Mulberry,NaN,NaN,NaN,85,15,NaN,NaN,NaN,2.75mm,32 sts,NaN,100, 400
Cascade Yarns,Lana Grande,Plied (3 or more plies),Super Bulky,Highland,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,9mm,10 sts,NaN,100, 80
Cascade Yarns,Llama Lace,2 ply,Light Fingering,Llama,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.25mm,NaN,NaN,100, 550
Cascade Yarns,Llamerino Chunky,Plied (3 or more plies),Bulky,Llama,Merino,NaN,NaN,NaN,50,50,NaN,NaN,NaN,6mm,14 sts,NaN,200, 200
Cascade Yarns,Magnum,Single ply,Jumbo,Highland,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,10mm,6 sts,NaN,250, 112
Cascade Yarns,Nifty Cotton,Plied (3 or more plies),Aran,Cotton,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4.5mm,18 sts,NaN,100, 169
Cascade Yarns,Noble Cotton,Plied (3 or more plies),DK,Mercerized,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.75mm,24 sts,NaN,100, 200
Cascade Yarns,Pacific,Plied (3 or more plies),Worsted,Acrylic,Merino,NaN,NaN,NaN,60,40,NaN,NaN,NaN,4.5mm,20 sts,NaN,100, 195
Cascade Yarns,Pacific Bulky,Plied (3 or more plies),Super Bulky,Acrylic,Merino,NaN,NaN,NaN,60,40,NaN,NaN,NaN,9mm,10 sts,NaN,200, 118
Cascade Yarns,Pacific Chunky,Plied (3 or more plies),Bulky,Acrylic,Merino,NaN,NaN,NaN,60,40,NaN,NaN,NaN,6mm,14 sts,NaN,100, 110
Cascade Yarns,Pacific Sport,Plied (3 or more plies),DK,Acrylic,Merino,NaN,NaN,NaN,60,40,NaN,NaN,NaN,3.75mm,24 sts,NaN,100, 250
Cascade Yarns,Pandamonium,Plied (3 or more plies),DK,Cotton,Bamboo,NaN,NaN,NaN,55,45,NaN,NaN,NaN,4mm,22 sts,NaN,100, 250
Cascade Yarns,Pure Alpaca,Plied with a soft haze,Worsted,Alpaca,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4.5mm,22 sts,NaN,100, 201
Cascade Yarns,ReFine,Plied (woolen-spun),Fingering,Merino,Nylon,Viscose,NaN,NaN,75,20,5,NaN,NaN,2.25mm,32 sts,NaN,100, 460
Cascade Yarns,ReSolve,Plied (3 or more plies),DK,Nylon,Alpaca,NaN,NaN,NaN,68,32,NaN,NaN,NaN,4mm,22 sts,NaN,100, 225
Cascade Yarns,ReVive,Plied (3 or more plies),Aran,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,5mm,18 sts,NaN,100, 180
Cascade Yarns,Sarasota Chunky,S on S plied,Bulky,Cotton,Acrylic,NaN,NaN,NaN,60,40,NaN,NaN,NaN,5.5mm,16 sts,NaN,200, 280
Cascade Yarns,Sarasota DK,S on S plied,DK,Cotton,Acrylic,NaN,NaN,NaN,60,40,NaN,NaN,NaN,3.75mm,22 sts,NaN,100, 287
Cascade Yarns,Sarasota Worsted,Plied (3 or more plies),Aran,Cotton,Acrylic,NaN,NaN,NaN,60,40,NaN,NaN,NaN,5mm,18 sts,NaN,100, 190
Cascade Yarns,Sorata,Plied with a soft haze,Fingering,Llama,Silk,NaN,NaN,NaN,70,30,NaN,NaN,NaN,2.25mm,28 sts, 32 rows,100, 400
Cascade Yarns,Spuntaneous,Single ply,Super Bulky,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,10mm,8 sts,NaN,200, 100
Cascade Yarns,Spuntaneous Worsted,Single ply,Aran,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,5mm,18 sts,NaN,100, 190
Cascade Yarns,Ultra Pima,Plied (3 or more plies),DK,Mercerized,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.75mm,24 sts,NaN,100, 200
Cascade Yarns,Ultra Pima Fine,Plied (3 or more plies),Sport,Mercerized,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.25mm,26 sts,NaN,50, 124
Cascade Yarns,Whirligig,Plied (3 or more plies),DK,Merino,Acrylic,Nylon,NaN,NaN,60,20,20,NaN,NaN,3.75mm,24 sts,NaN,200, 500
Cascade Yarns,Woolpaka,Plied with a soft haze,Worsted,Highland,Superfine,NaN,NaN,NaN,60,40,NaN,NaN,NaN,4.5mm,20 sts,NaN,100, 200
Drops Design,DROPS Air,Blown / Fiber-filled net,Aran,Alpaca,Nylon,Wool,NaN,NaN,70,23,7,NaN,NaN,5mm,17 sts, 22 rows,50, 150
Drops Design,DROPS Alaska,Plied (3 or more plies),Aran,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4.5mm,17 sts, 22 rows,50, 69
Drops Design,DROPS Alpaca,Plied with a soft haze,Sport,Alpaca,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.5mm,23 sts,NaN,50, 167
Drops Design,DROPS Alpaca Bouclé,Bouclé,Aran,Alpaca,Wool,Nylon,NaN,NaN,80,15,5,NaN,NaN,5mm,17 sts, 22 rows,50, 140
Drops Design,DROPS Andes,Plied with a soft haze,Super Bulky,Wool,Alpaca,NaN,NaN,NaN,65,35,NaN,NaN,NaN,8mm,10 sts, 14 rows,100, 90
Drops Design,DROPS Baby Merino,S on S plied,Sport,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.5mm,26 sts, 32 rows,50, 175
Drops Design,DROPS Belle,Loosely plied,DK,Cotton,Viscose,Linen,NaN,NaN,53,33,14,NaN,NaN,4mm,21 sts, 28 rows,50, 120
Drops Design,DROPS Big Merino,S on S plied,Aran,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,5mm,17 sts, 22 rows,50, 75
Drops Design,DROPS Bomull-Lin,Crepe / Cable-plied,Aran,Cotton,Linen,NaN,NaN,NaN,53,47,NaN,NaN,NaN,5mm,17 sts, 22 rows,50, 85
Drops Design,DROPS Brushed Alpaca Silk,Brushed bouclé (fuzzy / fluffy),Lace,Alpaca,Silk,NaN,NaN,NaN,77,23,NaN,NaN,NaN,5mm,17 sts, 24 rows,25, 140
Drops Design,DROPS Cotton Light,Loosely plied,DK,Cotton,Polyester,NaN,NaN,NaN,50,50,NaN,NaN,NaN,4mm,21 sts,NaN,50, 105
Drops Design,DROPS Cotton Merino,S on S plied,DK,Merino,Cotton,NaN,NaN,NaN,52,48,NaN,NaN,NaN,4mm,21 sts, 28 rows,50, 110
Drops Design,DROPS Daisy,Plied (3 or more plies),DK,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,22 sts,NaN,50, 110
Drops Design,DROPS Delight,Single ply,Sport,Superwash,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,2.25mm,26 sts,NaN,50, 175
Drops Design,DROPS Fabel,Plied (3 or more plies),Fingering,Superwash,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,2mm,26 sts, 34 rows,50, 205
Drops Design,DROPS Flora,Plied with a soft haze,Sport,Wool,Alpaca,NaN,NaN,NaN,65,35,NaN,NaN,NaN,3mm,24 sts, 32 rows,50, 210
Drops Design,DROPS Glitter,Metallic chainette,Lace,Cupro,Metallic,NaN,NaN,NaN,60,40,NaN,NaN,NaN,NaN,NaN,NaN,10, 700
Drops Design,DROPS Karisma,Plied (3 or more plies),DK,Superwash,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.5mm,21 sts, 28 rows,50, 100
Drops Design,DROPS Kid-silk,Brushed bouclé (fuzzy / fluffy),Lace,Mohair,Silk,NaN,NaN,NaN,75,25,NaN,NaN,NaN,3.5mm,NaN,NaN,25, 200
Drops Design,DROPS Lima,Plied with a soft haze,DK,Wool,Alpaca,NaN,NaN,NaN,65,35,NaN,NaN,NaN,4mm,21 sts, 28 rows,50, 100
Drops Design,DROPS Loves You 7,Plied (3 or more plies),DK,Cotton,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.5mm,23 sts,NaN,50, 170
Drops Design,DROPS Loves You 8,Loosely plied,Aran,Cotton,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,5mm,17 sts, 22 rows,50, 85
Drops Design,DROPS Loves You 9,Plied (3 or more plies),Sport,Cotton,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3mm,24 sts, 32 rows,50, 125
Drops Design,DROPS Melody,Fuzzy / Fluffy,Bulky,Superfine,Wool,Nylon,NaN,NaN,71,25,4,NaN,NaN,7mm,14 sts, 19 rows,50, 140
Drops Design,DROPS Merino Extra Fine,S on S plied,DK,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.5mm,21 sts, 28 rows,50, 105
Drops Design,DROPS Muskat,Loosely plied,DK,Mercerized,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.5mm,21 sts, 28 rows,50, 100
Drops Design,DROPS Nepal,Plied (3 or more plies),Aran,Wool,Alpaca,NaN,NaN,NaN,65,35,NaN,NaN,NaN,5mm,17 sts,NaN,50, 75
Drops Design,DROPS Nord,Plied (3 or more plies),Sport,Alpaca,Nylon,Wool,NaN,NaN,45,30,25,NaN,NaN,3mm,24 sts, 32 rows,50, 170
Drops Design,DROPS Paris,Loosely plied,Aran,Cotton,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4.5mm,17 sts, 22 rows,50, 75
Drops Design,DROPS Paris Recycled Denim,Loosely plied,Aran,Cotton,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,5mm,17 sts, 22 rows,50, 75
Drops Design,DROPS Polaris,Single ply,Super Bulky,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,12mm,8 sts, 10 rows,100, 36
Drops Design,DROPS Puna,Plied with a soft haze,DK,Alpaca,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,22 sts,NaN,50, 110
Drops Design,DROPS Safran,S on S plied,Sport,Cotton,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3mm,24 sts, 32 rows,50, 161
Drops Design,DROPS Sky,Chained,DK,Alpaca,Nylon,Wool,NaN,NaN,74,18,8,NaN,NaN,4mm,21 sts, 28 rows,50, 190
Drops Design,DROPS Snow,Single ply,Super Bulky,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,8mm,10 sts, 14 rows,50, 50
Drops Design,DROPS Soft Tweed,Nubby / Tweedy,DK,Wool,Alpaca,Viscose,NaN,NaN,50,25,25,NaN,NaN,4mm,21 sts, 28 rows,50, 130
Drops Design,DROPS Wish,Blown / Fiber-filled net,Super Bulky,Alpaca,Cotton,Wool,NaN,NaN,50,33,17,NaN,NaN,9mm,10 sts, 14 rows,50, 70
Debbie Bliss,Angel,Brushed bouclé (fuzzy / fluffy),Lace,Mohair,Silk,NaN,NaN,NaN,76,24,NaN,NaN,NaN,3.25mm,NaN,NaN,25, 200
Debbie Bliss,Aymara,Plied with a soft haze,DK,Alpaca,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.75mm,22 sts, 28 rows,50, 100
Debbie Bliss,Baby Cashmerino,S on S plied,Sport,Merino,Microfiber,Cashmere,NaN,NaN,55,33,12,NaN,NaN,3.25mm,25 sts,NaN,50, 125
Debbie Bliss,British Wool Aran,Plied (3 or more plies),Aran,Blue,Masham,NaN,NaN,NaN,50,50,NaN,NaN,NaN,5mm,18 sts, 24 rows,50, 110
Debbie Bliss,Cashmerino Aran,Plied (3 or more plies),Aran,Merino,Microfiber,Cashmere,NaN,NaN,55,33,12,NaN,NaN,5mm,18 sts,NaN,50, 90
Debbie Bliss,Cashmerino Chunky,Plied (3 or more plies),Bulky,Merino,Microfiber,Cashmere,NaN,NaN,55,33,12,NaN,NaN,6mm,15 sts,NaN,50, 65
Debbie Bliss,Cashmerino DK,Plied (3 or more plies),DK,Merino,Microfiber,Cashmere,NaN,NaN,55,33,12,NaN,NaN,4mm,22 sts,NaN,50, 110
Debbie Bliss,Cotton DK,Plied with a tight twist,DK,Cotton,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,20 sts,NaN,50, 84
Debbie Bliss,Cotton Denim DK,S on S plied,DK,Cotton,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,22 sts, 28 rows,100, 200
Debbie Bliss,Donegal Luxury Tweed Aran,Nubby / Tweedy,Aran,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,5mm,18 sts, 24 rows,50, 88
Debbie Bliss,Dulcie,Fleecey chain,Bulky,Acrylic,Cotton,Nylon,NaN,NaN,47,47,6,NaN,NaN,7mm,14 sts, 22 rows,50, 75
Debbie Bliss,Eco Baby,S on S plied,Sport,Organic,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.25mm,25 sts,NaN,50, 125
Debbie Bliss,Eco Baby Wool,Plied (3 or more plies),Sport,Superwash,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.25mm,27 sts,NaN,50, 124
Debbie Bliss,Fine Donegal,Nubby / Tweedy,Fingering,Wool,Cashmere,NaN,NaN,NaN,95,5,NaN,NaN,NaN,3.25mm,26 sts, 38 rows,NaN,NaN
Debbie Bliss,Merion,Single ply,Super Bulky,Acrylic,Merino,NaN,NaN,NaN,50,50,NaN,NaN,NaN,8mm,12 sts, 17 rows,100, 100
Debbie Bliss,Nell,Fuzzy / Fluffy,Bulky,Mohair,Merino,Nylon,NaN,NaN,78,13,9,NaN,NaN,6mm,14 sts, 20 rows,50, 100
Debbie Bliss,Paloma,Chained,Super Bulky,Baby,Merino,NaN,NaN,NaN,60,40,NaN,NaN,NaN,10mm,12 sts, 18 rows,50, 65
Debbie Bliss,Piper,Crepe / Cable-plied,DK,Cotton,Viscose,NaN,NaN,NaN,50,50,NaN,NaN,NaN,4mm,22 sts, 30 rows,100, 200
Debbie Bliss,Rialto 4-ply,S on S plied,Fingering,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.25mm,28 sts,NaN,50, 181
Debbie Bliss,Rialto Aran,S on S plied,Aran,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,5mm,18 sts, 24 rows,50, 78
Debbie Bliss,Rialto DK,S on S plied,DK,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.75mm,22 sts,NaN,50, 105
Debbie Bliss,Super Chunky Merino,Plied (3 or more plies),Super Bulky,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,9mm,11 sts, 15 rows,100, 80
Hobby Lobby,Crafter's Secret Cotton,Plied (3 or more plies),Worsted,Cotton,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4.5mm,20 sts, 26 rows,NaN,NaN
Hobby Lobby,I Love This Chunky!,Plied (3 or more plies),Super Bulky,Acrylic,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,6mm,12 sts,NaN,100, 100
Hobby Lobby,I Love This Cotton!,Plied (3 or more plies),Aran,Cotton,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,5mm,22 sts,NaN,100, 165
Hobby Lobby,I Love This Wool! Naturals,Plied (3 or more plies),Aran,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,5.5mm,16 sts, 22 rows,113, 201
Hobby Lobby,I Love This Yarn!,Plied (3 or more plies),Aran,Acrylic,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,5mm,18 sts,NaN,198, 325
Hobby Lobby,I Love This Yarn! Sport,Plied (3 or more plies),DK,Acrylic,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,22 sts,NaN,57, 168
Hobby Lobby,I Love This Yarn! Sport Tweed,Nubby / Tweedy,DK,Acrylic,Rayon,NaN,NaN,NaN,97,3,NaN,NaN,NaN,4mm,22 sts,NaN,57, 168
Hobby Lobby,I Love This Yarn! Tweed,Nubby / Tweedy,Aran,Acrylic,Viscose,NaN,NaN,NaN,97,3,NaN,NaN,NaN,5mm,18 sts,NaN,140, 230
Knit Picks,Alla Prima,Single ply,Super Bulky,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,10mm,10 sts,NaN,120, 47
Knit Picks,Aloft,Brushed bouclé (fuzzy / fluffy),Lace,Superkid,Silk,NaN,NaN,NaN,72,28,NaN,NaN,NaN,NaN,NaN,NaN,25, 237
Knit Picks,Alpaca Cloud DK,Plied with a soft haze,DK,Baby,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.75mm,22 sts,NaN,50, 112
Knit Picks,Alpaca Cloud Fingering,Plied with a soft haze,Fingering,Baby,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.25mm,32 sts,NaN,50, 182
Knit Picks,Alpaca Cloud Lace,2 ply,Lace,Baby,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50, 402
Knit Picks,Andean Treasure DK,Plied (3 or more plies),DK,Alpaca,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.25mm,24 sts,NaN,50, 101
Knit Picks,Billow,Plied (3 or more plies),Bulky,Cotton,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,6mm,15 sts,NaN,100, 110
Knit Picks,Brava Bulky,Plied (3 or more plies),Bulky,Acrylic,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,6mm,15 sts,NaN,100, 124
Knit Picks,Brava Recycle,Plied (3 or more plies),DK,Acrylic,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.75mm,24 sts,NaN,100, 278
Knit Picks,Brava Sport,Plied (3 or more plies),Sport,Acrylic,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.25mm,24 sts,NaN,100, 250
Knit Picks,Brava Tweed,Nubby / Tweedy,Worsted,Acrylic,Viscose,NaN,NaN,NaN,97,3,NaN,NaN,NaN,4.5mm,20 sts,NaN,100, 199
Knit Picks,Brava Worsted,Plied (3 or more plies),Worsted,Acrylic,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4.5mm,20 sts,NaN,NaN,NaN
Knit Picks,Capra,Plied (3 or more plies),DK,Merino,Cashmere,NaN,NaN,NaN,85,15,NaN,NaN,NaN,3.75mm,22 sts,NaN,50, 112
Knit Picks,Capretta Superwash,Plied (3 or more plies),Fingering,Merino,Cashmere,Nylon,NaN,NaN,80,10,10,NaN,NaN,2.25mm,32 sts,NaN,50, 210
Knit Picks,Chroma Bulky,Plied (3 or more plies),Bulky,Merino,Nylon,NaN,NaN,NaN,70,30,NaN,NaN,NaN,6mm,15 sts,NaN,100, 116
Knit Picks,Chroma Fingering,Single ply,Fingering,Superwash,Nylon,NaN,NaN,NaN,70,30,NaN,NaN,NaN,2.25mm,32 sts,NaN,100, 362
Knit Picks,Chroma Worsted,Single ply,Worsted,Superwash,Nylon,NaN,NaN,NaN,70,30,NaN,NaN,NaN,4mm,20 sts,NaN,100, 181
Knit Picks,City Tweed Aran / HW,Nubby / Tweedy,Aran,Merino,Superfine,Rayon,NaN,NaN,55,25,20,NaN,NaN,4.5mm,18 sts,NaN,100, 150
Knit Picks,City Tweed DK,Nubby / Tweedy,DK,Merino,Superfine,Rayon,NaN,NaN,55,25,20,NaN,NaN,3.75mm,22 sts,NaN,50, 112
Knit Picks,Color Mist,Plied (3 or more plies),Worsted,Cotton,Acrylic,NaN,NaN,NaN,75,25,NaN,NaN,NaN,4mm,20 sts,NaN,100, 200
Knit Picks,Comfy Fingering,Plied (3 or more plies),Fingering,Cotton,Acrylic,NaN,NaN,NaN,75,25,NaN,NaN,NaN,2mm,32 sts,NaN,50, 199
Knit Picks,Comfy Sport,Plied (3 or more plies),Sport,Cotton,Acrylic,NaN,NaN,NaN,75,25,NaN,NaN,NaN,3.25mm,24 sts,NaN,50, 124
Knit Picks,Comfy Worsted,Plied (3 or more plies),Worsted,Cotton,Acrylic,NaN,NaN,NaN,75,25,NaN,NaN,NaN,4mm,20 sts,NaN,50, 100
Knit Picks,CotLin,Plied (3 or more plies),DK,Cotton,Linen,NaN,NaN,NaN,70,30,NaN,NaN,NaN,3.75mm,22 sts,NaN,50, 112
Knit Picks,Curio 10,Size 10 Crochet thread,Thread,Mercerized,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100, 659
Knit Picks,Curio 3,Size 3 Crochet thread,Thread,Mercerized,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100, 269
Knit Picks,Dishie,Plied (3 or more plies),Aran,Cotton,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4.5mm,18 sts,NaN,100, 174
Knit Picks,Elixir(DISCONTINUED),Plied with a soft haze,Fingering,Superfine,Merino,Linen,NaN,NaN,45,35,20,NaN,NaN,2.25mm,32 sts,NaN,50, 150
Knit Picks,Fable Fur,Faux / Fake fur,Super Bulky,Polyester,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,8mm,11 sts,NaN,100, 65
Knit Picks,Felici Sock,Plied (3 or more plies),Fingering,Merino,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,2.25mm,32 sts,NaN,50, 199
Knit Picks,Galileo,Plied (3 or more plies),Sport,Bamboo,Merino,NaN,NaN,NaN,50,50,NaN,NaN,NaN,3.25mm,24 sts,NaN,50, 120
Knit Picks,Gloss DK,Plied (3 or more plies),DK,Merino,Silk,NaN,NaN,NaN,70,30,NaN,NaN,NaN,3.75mm,22 sts,NaN,50, 112
Knit Picks,Gloss Fingering,Plied (3 or more plies),Fingering,Merino,Silk,NaN,NaN,NaN,70,30,NaN,NaN,NaN,2.25mm,32 sts,NaN,50, 201
Knit Picks,Gloss Lace,Plied (3 or more plies),Lace,Merino,Silk,NaN,NaN,NaN,70,30,NaN,NaN,NaN,1.75mm,32 sts,NaN,50, 402
Knit Picks,Hawthorne Fingering,Plied (3 or more plies),Fingering,Highland,Nylon,NaN,NaN,NaN,80,20,NaN,NaN,NaN,2.25mm,32 sts,NaN,100, 326
Knit Picks,Heatherly Sport,Plied (3 or more plies),Sport,Acrylic,Merino,NaN,NaN,NaN,80,20,NaN,NaN,NaN,3.5mm,NaN,NaN,100, 300
